NUMBER,MAG_APER,MAGERR_APER,MAG_AUTO,MAGERR_AUTO,MAG_PETRO,MAGERR_PETRO,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000
2793,15.587112,0.0027271153,15.2753725,0.0025591813,15.2753725,0.0025591813,2021.4044,2023.0181,319.429251049193,-1.231213762234438
2794,21.970745,0.17622529,21.541855,0.21038473,21.367094,0.24477758,3418.1558,1973.1353,319.21583086764286,-1.2388679490060082
2795,21.705097,0.13955753,20.794758,0.15089503,20.441694,0.15929888,8475.489,1975.4684,318.4430491256794,-1.2384916710507936
2796,21.371967,0.10457848,20.350834,0.1146266,20.373066,0.19961004,8199.915,1986.0431,318.48515639000436,-1.2368831497845498
2797,17.837652,0.008446586,17.554777,0.009775888,17.527386,0.010304797,7958.961,2003.8955,318.52197426895236,-1.2341614690849343
2798,21.034016,0.07842837,20.922304,0.09256099,20.825645,0.12514615,8526.137,1976.4479,318.4353102557038,-1.2383407012371965
2799,21.888865,0.1638274,21.713045,0.177645,21.961504,0.4020857,9095.838,1976.842,318.3482629443585,-1.238263886028719
2800,20.615753,0.055420637,20.45472,0.06937754,20.440048,0.10864703,6820.412,1981.7256,318.69594732968375,-1.2375670963546905
2801,21.270514,0.09581104,21.050116,0.10974156,20.980011,0.1381482,7550.6904,1980.0194,318.58435817957053,-1.2378169003734747
2802,22.438042,0.26725996,22.326757,0.24464437,22.294216,0.31722894,2138.225,1973.6069,319.41140240139094,-1.238765215354624
2803,19.693161,0.027346162,19.510212,0.034021296,19.456379,0.05088505,6062.2754,1986.0918,318.8117949788981,-1.2369063698759453
2804,19.769197,0.028819162,19.513842,0.036904342,19.455004,0.047206227,4195.435,1991.4376,319.0970596933424,-1.2360836224673861
2805,17.822638,0.0083812475,17.54611,0.0095152445,17.54611,0.0095152445,2120.8337,2009.6077,319.41405909626803,-1.2332652882762718
2806,16.551779,0.0043427255,16.25061,0.0043301024,16.25061,0.0043301024,3430.3943,2018.8317,319.21396033849425,-1.2318874941560662
2807,14.12816,0.0013773567,13.799196,0.0012191946,13.799196,0.0012191946,8264.15,2057.4966,318.47534233318436,-1.2259663519089812
2808,19.8838,0.031381227,19.589277,0.041725915,19.561995,0.050833497,4457.61,1990.6818,319.05699806913356,-1.2362017898661293
2809,22.576397,0.30208007,22.370293,0.20453045,22.603651,0.39610758,8349.36,1977.8187,318.4623213691321,-1.238135860152486
2810,21.429874,0.109999366,21.307499,0.12259232,21.307606,0.18057778,3195.6255,1980.5839,319.2498337525503,-1.237725795093333
2811,20.218212,0.04040173,20.075184,0.049880102,20.059998,0.05511851,5878.619,1985.3323,318.8398587869958,-1.2370231522904764
2812,18.328438,0.011169695,18.092611,0.012910859,18.07115,0.013726274,9638.77,2000.771,318.26530861067897,-1.2345901361231326
2813,20.877338,0.06895734,20.781923,0.10589992,20.736067,0.11053589,9075.422,1983.8202,318.35138245361543,-1.2371985725076289
2814,21.496895,0.11628659,21.269173,0.16957505,21.214231,0.14357886,7949.264,1985.1768,318.52345572819206,-1.2370211643209568
2815,21.108328,0.08355073,21.083406,0.13234915,21.044708,0.14101723,1602.7142,1982.289,319.4932242275006,-1.2374218622438125
2816,21.330883,0.10103289,20.939262,0.13523158,21.09487,0.1272047,6853.43,1985.0183,318.6909020164544,-1.237063697234686
2817,18.043736,0.009481752,17.762571,0.010904532,17.735018,0.011477752,9336.613,2008.0366,318.31147508513476,-1.2334908320057218
2818,16.971996,0.005355837,16.680351,0.0055684377,16.680351,0.0055684377,1807.5143,2014.7019,319.4619320191427,-1.2324773916246579
2819,16.201744,0.0036596162,15.886212,0.0036194487,15.886212,0.0036194487,6766.876,2030.9856,318.70412824232625,-1.2300425632537861
2820,21.943863,0.17222905,21.957047,0.17947683,21.85369,0.28075525,1670.4888,1981.0372,319.48286895166706,-1.2376153777258863
2821,21.85937,0.15925919,21.417074,0.20794234,21.870998,0.26874822,3680.4514,1986.5968,319.1757512877825,-1.2368160467048117
2822,20.683678,0.05875922,19.788055,0.07546201,19.734142,0.081333764,9822.808,1996.2374,318.23718985457566,-1.2352758200557534
2823,18.347227,0.01129678,17.996872,0.01335572,17.962793,0.014160933,6309.5063,2003.3177,318.7740165922439,-1.234273367133784
2824,17.282951,0.0062808734,17.023487,0.006752181,17.023487,0.006752181,6280.741,2019.9192,318.77841212256385,-1.2317374774046852
2825,21.819082,0.15396355,21.776657,0.22128782,21.642365,0.2537266,4078.4736,1982.2363,319.1149320092457,-1.2374878366467368
2826,15.716374,0.0028994472,15.41643,0.0027421506,15.41643,0.0027421506,6137.9766,2030.0714,318.80022750776214,-1.2301874523166016
2827,19.538645,0.02442954,19.30755,0.030261002,19.266956,0.034886833,3951.4646,1998.6537,319.13433942237526,-1.2349782213037601
2828,20.71415,0.0601606,20.495703,0.08326947,20.46487,0.101068445,7483.944,1991.6165,318.5945573691442,-1.2360464930607646
2829,22.162518,0.20851877,21.824678,0.28835696,21.75105,0.27566165,3699.9492,1998.9861,319.17277187535484,-1.2349237305451888
2830,19.800543,0.029520497,19.56383,0.03939886,19.524088,0.042126514,9845.185,1993.8936,318.2337710097798,-1.2356330008072731
2831,20.782429,0.06362641,19.760992,0.06824497,19.932173,0.1452331,3077.5964,1996.3127,319.26786846574345,-1.235320576096854
2832,18.660797,0.013661379,18.39337,0.016721837,18.340618,0.018966416,6788.7744,2006.9873,318.7007818980809,-1.233708384905483
2833,20.685234,0.05887266,20.391703,0.09642604,20.399382,0.09569133,1496.494,1992.5349,319.50945337338914,-1.2358530382773618
2834,21.881115,0.16233315,21.429598,0.21349089,21.398882,0.23086523,5964.9326,1984.9916,318.82666956364255,-1.2370748865199095
2835,19.951542,0.033012073,19.629932,0.04968622,19.598825,0.052638687,9811.056,1995.8612,318.2389854051787,-1.2353337393434514
2836,15.306517,0.002388246,14.99423,0.0022092585,14.99423,0.0022092585,3653.082,2042.2415,319.17993290571735,-1.2283151755067014
2837,22.087818,0.19529994,22.036446,0.2160818,22.120316,0.2620693,2711.2898,1985.9897,319.32383999813334,-1.2368891305919927
2838,21.92767,0.16939001,21.78434,0.2003879,21.789433,0.19692844,5665.842,1988.6195,318.87237258101254,-1.236521496421322
2839,21.800507,0.15147524,21.553814,0.20316572,21.630445,0.23632209,8526.946,1988.6222,318.4351867571095,-1.2364809427374157
2840,21.95314,0.17310077,21.452042,0.19640715,21.76425,0.40642297,3877.2742,1988.3531,319.1456760756858,-1.2365507273328558
