NUMBER,MAG_APER,MAGERR_APER,MAG_AUTO,MAGERR_AUTO,MAG_PETRO,MAGERR_PETRO,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000
8756,21.918205,0.2414565,22.106392,0.2516725,24.158388,3.9419575,8550.201,3375.5876,318.22923745673154,-0.8666077399492125
8757,19.950071,0.04291904,18.850925,0.05731244,18.80046,0.08545903,8663.036,3392.8447,318.2119997206827,-0.8639683649878985
8758,20.782015,0.08735154,20.85377,0.109099686,21.17642,0.21758588,3643.4182,3383.9592,318.9789370528225,-0.8653868434331391
8759,19.662704,0.03393742,19.173386,0.050753787,19.106226,0.070700705,2394.6272,3393.011,319.1697434897547,-0.8639950914475538
8760,21.555544,0.17347169,21.600002,0.25564778,21.446907,0.23977624,656.1485,3382.3281,319.4353599554242,-0.8655987866025431
8761,20.024254,0.045626473,19.622965,0.05675767,19.687645,0.098218285,697.66754,3390.137,319.42901648321725,-0.864406721309321
8762,19.734102,0.03596829,19.587492,0.052894168,19.506203,0.060499962,9116.518,3388.5032,318.14272100467724,-0.8646184460225143
8763,20.237482,0.05480679,20.022835,0.06617241,20.016153,0.116252355,4004.0105,3388.4075,318.923840586049,-0.8647080445583165
8764,20.472347,0.06675943,20.37274,0.081355564,20.308676,0.11204313,7848.3667,3385.736,318.33646178080824,-0.8650747714043148
8765,15.963158,0.0031694118,15.731506,0.003387075,15.731506,0.003387075,9273.802,3426.4983,318.1186942050977,-0.8588093980267427
8766,19.26907,0.024772206,19.08517,0.037260905,19.0551,0.03762468,8163.958,3392.0193,318.2882463624029,-0.8641074407083326
8767,20.74012,0.084341004,20.714588,0.12463603,20.600315,0.1338414,89.653114,3384.6458,319.5219084135583,-0.865231488806162
8768,21.761654,0.20947249,21.554193,0.2376375,21.872992,0.38049573,8384.792,3380.42,318.2545078351058,-0.8658738903818685
8769,21.820122,0.22008866,21.748888,0.21339042,21.964685,0.44989154,4149.065,3380.5312,318.90167701599654,-0.865911434693063
8770,20.121199,0.049494497,19.251215,0.06800972,19.207659,0.110194154,7785.659,3390.4343,318.34604238330496,-0.8643584283039449
8771,19.955458,0.043052156,19.800959,0.064982615,19.773315,0.07975587,944.5378,3393.8228,319.3912990231728,-0.8638487434937155
8772,22.1871,0.30676082,22.06459,0.22911008,22.389294,0.45598423,514.8436,3383.8171,319.45694856623885,-0.8653681871520756
8773,17.471071,0.007203148,17.242579,0.008763612,17.242579,0.008763612,7869.017,3410.343,318.3333072829711,-0.8613151252419569
8774,20.435812,0.064789645,19.791588,0.08645929,19.94941,0.0837958,218.0424,3390.2085,319.5022933753149,-0.8643848273129642
8775,16.593735,0.0043960125,16.384254,0.004963772,16.384254,0.004963772,1038.9924,3419.1685,319.3768675121136,-0.8599785019595687
