NUMBER,MAG_APER,MAGERR_APER,MAG_AUTO,MAGERR_AUTO,MAG_PETRO,MAGERR_PETRO,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000
2476,21.991951,0.16642603,21.454006,0.2155976,21.46864,0.22227648,7701.6094,2017.845,318.56129791688375,-1.232035782819966
2477,21.650099,0.12609296,21.600382,0.14004786,21.552069,0.20404375,2488.9473,2017.9465,319.3578129016117,-1.2320017658283173
2478,20.442694,0.04690591,20.284817,0.06496856,20.14491,0.07142272,1924.8566,2022.1366,319.44400289662093,-1.2313454261711734
2479,20.149195,0.03651571,19.941584,0.04257185,19.925482,0.060526006,9421.413,2022.5851,318.29851870134263,-1.2312655854961867
2480,22.120398,0.18855512,21.9742,0.22415425,22.358374,0.5066661,2942.766,2013.5504,319.2884703253104,-1.232684389200981
2481,18.289179,0.010759357,18.064413,0.011885328,18.041086,0.012495662,3221.7263,2035.6395,319.2458449020715,-1.2293159214046372
2482,17.746012,0.00812435,17.458609,0.008557871,17.458609,0.008557871,10467.524,2043.8794,318.13868929244967,-1.227972159748615
2483,20.972116,0.070693456,20.453852,0.09984119,20.256685,0.10669817,2781.3333,2024.4397,319.3131369335036,-1.2310171960074192
2484,20.929987,0.06829028,20.677778,0.09100021,20.632874,0.12012057,10233.867,2024.5151,318.17438707826403,-1.2309399978377515
2485,18.138,0.009766911,17.868492,0.0108307395,17.868492,0.0108307395,4304.906,2039.6666,319.08033172376827,-1.2287171747027483
